Time,Mass,Thrust,Weight,Drag,Net Force,Acceleration,Velocity,Altitude
4.9,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-16.995091284885127,0.0
4.95,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-17.48559128488513,0.0
5.0,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-17.97609128488513,0.0
5.050000000000001,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-18.46659128488513,0.0
5.1000000000000005,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-18.95709128488513,0.0
5.15,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-19.44759128488513,0.0
5.2,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-19.938091284885132,0.0
5.25,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-20.428591284885133,0.0
5.300000000000001,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-20.919091284885134,0.0
5.3500000000000005,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-21.409591284885135,0.0
5.4,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-21.900091284885136,0.0
5.45,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-22.390591284885137,0.0
5.5,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-22.881091284885137,0.0
5.550000000000001,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-23.371591284885138,0.0
5.6000000000000005,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-23.86209128488514,0.0
5.65,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-24.35259128488514,0.0
5.7,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-24.84309128488514,0.0
5.75,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-25.33359128488514,0.0
5.800000000000001,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-25.824091284885142,0.0
5.8500000000000005,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-26.314591284885143,0.0
5.9,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-26.805091284885144,0.0
5.95,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-27.295591284885145,0.0
6.0,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-27.786091284885146,0.0
6.050000000000001,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-28.276591284885146,0.0
6.1000000000000005,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-28.767091284885147,0.0
6.15,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-29.257591284885148,0.0
6.2,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-29.74809128488515,0.0
6.25,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-30.23859128488515,0.0
6.300000000000001,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-30.72909128488515,0.0
6.3500000000000005,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-31.21959128488515,0.0
6.4,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-31.710091284885152,0.0
6.45,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-32.20059128488515,0.0
6.5,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-32.69109128488515,0.0
6.550000000000001,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-33.181591284885144,0.0
6.6000000000000005,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-33.67209128488514,0.0
6.65,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-34.16259128488514,0.0
6.7,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-34.653091284885136,0.0
6.75,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-35.14359128488513,0.0
6.800000000000001,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-35.63409128488513,0.0
6.8500000000000005,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-36.12459128488513,0.0
6.9,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-36.615091284885125,0.0
6.95,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-37.10559128488512,0.0
7.0,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-37.59609128488512,0.0
7.050000000000001,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-38.08659128488512,0.0
7.1000000000000005,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-38.577091284885114,0.0
7.15,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-39.06759128488511,0.0
7.2,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-39.55809128488511,0.0
7.25,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-40.048591284885106,0.0
7.300000000000001,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-40.5390912848851,0.0
7.3500000000000005,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-41.0295912848851,0.0
7.4,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-41.5200912848851,0.0
7.45,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-42.010591284885095,0.0
7.5,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-42.50109128488509,0.0
7.550000000000001,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-42.99159128488509,0.0
7.6000000000000005,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-43.48209128488509,0.0
7.65,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-43.972591284885084,0.0
7.7,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-44.46309128488508,0.0
7.75,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-44.95359128488508,0.0
7.800000000000001,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-45.444091284885076,0.0
7.8500000000000005,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-45.93459128488507,0.0
7.9,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-46.42509128488507,0.0
7.95,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-46.91559128488507,0.0
8.0,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-47.406091284885065,0.0
8.05,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-47.89659128488506,0.0
8.1,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-48.38709128488506,0.0
8.15,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-48.87759128488506,0.0
8.200000000000001,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-49.368091284885054,0.0
8.25,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-49.85859128488505,0.0
8.3,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-50.34909128488505,0.0
8.35,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-50.839591284885046,0.0
8.4,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-51.33009128488504,0.0
8.450000000000001,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-51.82059128488504,0.0
8.5,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-52.31109128488504,0.0
8.55,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-52.801591284885035,0.0
8.6,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-53.29209128488503,0.0
8.65,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-53.78259128488503,0.0
